Time,Open,High,Low,Close,Volume
2019.02.11 10:00:00,1.13208,1.1322,1.13078,1.1311,3523
2019.02.11 09:00:00,1.13268,1.13272,1.13159,1.13207,2334
2019.02.11 08:00:00,1.13238,1.13296,1.13225,1.13269,865
2019.02.11 07:00:00,1.1319,1.13239,1.1318,1.13238,534
2019.02.11 06:00:00,1.132,1.13207,1.13179,1.1319,542
2019.02.11 05:00:00,1.13241,1.13245,1.13182,1.13199,847
2019.02.11 04:00:00,1.13269,1.13273,1.13236,1.1324,692
2019.02.11 03:00:00,1.13231,1.13273,1.13231,1.13269,802
2019.02.11 02:00:00,1.13234,1.13251,1.13222,1.13231,664
2019.02.11 01:00:00,1.1318,1.13245,1.1318,1.13234,824
2019.02.11 00:00:00,1.13196,1.1323,1.13142,1.1318,1326
2019.02.08 23:00:00,1.13219,1.13247,1.13215,1.13217,964
2019.02.08 22:00:00,1.13228,1.13243,1.13206,1.13219,1078
2019.02.08 21:00:00,1.13243,1.13266,1.1321,1.13224,1358
2019.02.08 20:00:00,1.13293,1.13307,1.13213,1.13244,2114
2019.02.08 19:00:00,1.13256,1.13325,1.13247,1.13292,2099
2019.02.08 18:00:00,1.13279,1.1331,1.13207,1.13256,3120
2019.02.08 17:00:00,1.13374,1.13412,1.13263,1.13279,4797
2019.02.08 16:00:00,1.13464,1.13486,1.13333,1.13374,3765
2019.02.08 15:00:00,1.1347,1.13505,1.13428,1.13464,3220
2019.02.08 14:00:00,1.13388,1.13474,1.13356,1.1347,2124
2019.02.08 13:00:00,1.13375,1.13433,1.13367,1.1339,2213
2019.02.08 12:00:00,1.13254,1.13394,1.13254,1.13375,2525
2019.02.08 11:00:00,1.13319,1.13322,1.13224,1.13252,2730
2019.02.08 10:00:00,1.13398,1.13398,1.13224,1.13318,3355
2019.02.08 09:00:00,1.13379,1.13428,1.13336,1.13398,2257
2019.02.08 08:00:00,1.13389,1.13401,1.13358,1.13379,944
2019.02.08 07:00:00,1.13406,1.13409,1.13378,1.13389,503
2019.02.08 06:00:00,1.13399,1.13431,1.1339,1.13406,821
2019.02.08 05:00:00,1.13378,1.13409,1.13373,1.13399,682
2019.02.08 04:00:00,1.13372,1.13388,1.13352,1.13378,958
2019.02.08 03:00:00,1.13399,1.13407,1.13363,1.13372,694
2019.02.08 02:00:00,1.13378,1.13404,1.1335,1.13399,1423
2019.02.08 01:00:00,1.13418,1.13418,1.1337,1.13378,676
2019.02.08 00:00:00,1.13374,1.13439,1.13371,1.13417,705
2019.02.07 23:00:00,1.13421,1.13457,1.13359,1.13385,1146
2019.02.07 22:00:00,1.13491,1.13529,1.1342,1.1342,1904
2019.02.07 21:00:00,1.13533,1.13538,1.13467,1.13489,2549
2019.02.07 20:00:00,1.13487,1.13555,1.13466,1.13532,2094
2019.02.07 19:00:00,1.13559,1.13596,1.13486,1.13487,2437
2019.02.07 18:00:00,1.13558,1.13586,1.13534,1.13558,3374
2019.02.07 17:00:00,1.13462,1.13586,1.13459,1.13558,4137
2019.02.07 16:00:00,1.13305,1.13515,1.13302,1.13463,4938
2019.02.07 15:00:00,1.13439,1.13478,1.13293,1.13304,4912
2019.02.07 14:00:00,1.13279,1.13439,1.13264,1.13439,3640
2019.02.07 13:00:00,1.13362,1.13366,1.13242,1.13279,3655
2019.02.07 12:00:00,1.13447,1.13461,1.13314,1.13361,4067
2019.02.07 11:00:00,1.1355,1.1355,1.13397,1.13446,3092
2019.02.07 10:00:00,1.13538,1.13567,1.1346,1.13549,3176
2019.02.07 09:00:00,1.13657,1.13657,1.13533,1.13538,2805
2019.02.07 08:00:00,1.13591,1.13662,1.13587,1.13657,1037
2019.02.07 07:00:00,1.13616,1.1364,1.1359,1.13591,701
2019.02.07 06:00:00,1.13593,1.13616,1.13563,1.13616,799
2019.02.07 05:00:00,1.13603,1.1361,1.13587,1.13593,484
2019.02.07 04:00:00,1.13603,1.13624,1.13582,1.13603,751
2019.02.07 03:00:00,1.13641,1.1365,1.13589,1.13603,1009
2019.02.07 02:00:00,1.13651,1.13672,1.13634,1.13641,1026
2019.02.07 01:00:00,1.13667,1.1368,1.13646,1.13651,1111
2019.02.07 00:00:00,1.13612,1.13667,1.13603,1.13667,651
2019.02.06 23:00:00,1.13679,1.13679,1.13604,1.13607,1200
2019.02.06 22:00:00,1.13636,1.13691,1.13626,1.13679,1491
2019.02.06 21:00:00,1.13657,1.13659,1.13617,1.13638,1804
2019.02.06 20:00:00,1.1375,1.13755,1.13638,1.13657,2763
2019.02.06 19:00:00,1.13793,1.13817,1.13739,1.13751,1868
2019.02.06 18:00:00,1.13768,1.1382,1.13743,1.13793,3598
2019.02.06 17:00:00,1.13827,1.13862,1.13746,1.13768,4274
2019.02.06 16:00:00,1.13863,1.13898,1.13811,1.13827,4489
2019.02.06 15:00:00,1.13914,1.13951,1.13857,1.13863,2992
2019.02.06 14:00:00,1.13842,1.13948,1.13834,1.13912,2497
2019.02.06 13:00:00,1.13963,1.13967,1.13827,1.13842,2601
2019.02.06 12:00:00,1.13879,1.13984,1.13866,1.13963,2460
2019.02.06 11:00:00,1.13908,1.13953,1.13877,1.13879,2464
2019.02.06 10:00:00,1.13887,1.13949,1.13816,1.13908,3556
2019.02.06 09:00:00,1.13896,1.139,1.13797,1.13889,3136
2019.02.06 08:00:00,1.13962,1.13977,1.13872,1.13896,1215
2019.02.06 07:00:00,1.14007,1.14019,1.13957,1.13963,646
2019.02.06 06:00:00,1.13979,1.14013,1.13979,1.14007,816
2019.02.06 05:00:00,1.14025,1.14026,1.13959,1.13979,939
2019.02.06 04:00:00,1.14007,1.14061,1.13956,1.14025,1954
2019.02.06 03:00:00,1.14061,1.14067,1.13973,1.14007,1944
2019.02.06 02:00:00,1.14084,1.14086,1.14032,1.14061,1006
2019.02.06 01:00:00,1.1404,1.14091,1.14039,1.14084,1037
